created_at,text,location,retweeted,retweet_count
Sat Mar 21 00 10 54  0000 2020,No wonder they obsessively attack the health care system  the education and justice  Every single one in this vicio  ,MIssissauga  Ontario  Canada,False,0
Sat Mar 21 00 10 19  0000 2020,RT  cole rhyne  Its been many ups and even more downs but through hard work  blessings from god  support from teachers and my family I am,On The Baseline,False,25
Sat Mar 21 00 10 14  0000 2020,UTA president steps down after details of investigation into questionable dealings with a university vendor release  ,Longmont  CO,False,0
Sat Mar 21 00 09 55  0000 2020,RT  edemagbana  I listened to a very insightful education on COVID 19 on  Citi973 today  The resource person was  nkquakyi  a Public Health,,False,8
Sat Mar 21 00 09 28  0000 2020, Coronavirus  university president hits out at  HongKong student unions Chinese pneumonia statement for harming  ,Hong Kong,False,0
Sat Mar 21 00 09 15  0000 2020,RT  VinceKMorgan  And its a Match  Ill be continuing my medical education as an Orthopaedic Surgery resident at Rush University Medical C,SF SILICON VALLEY  CALIFORNIA,False,41
Sat Mar 21 00 08 32  0000 2020,Accord entre le gouvernement Ford et les enseignants de l lmentaire anglais  ,Ontario Canada,False,0
Sat Mar 21 00 08 24  0000 2020, TheDemocrats are punishing Americans  businesses  amp  economy by shutting down everything instead of only the infecte  ,California  USA,False,0
Sat Mar 21 00 08 18  0000 2020,RT  heraldleader  The daycare is expected to serve University of Kentucky HealthCare employees and first responders   ,T  38 0412337 84 5013955,False,7
Sat Mar 21 00 07 42  0000 2020,RT  htTweets  Urdu University students oppose converting campus to a quarantine centre in Telangana     ,New Delhi,False,7
Sat Mar 21 00 06 51  0000 2020,RT  ULvarsity  COVER STORY  The University of Limpopo Vice Chancellor and Principal  Professor Mahlo Mokgalong is a firm believer and catal,Phalaborwa  South Africa,False,24
Sat Mar 21 00 06 00  0000 2020,RT  DawsonLinder  Im excited to announce I will be continuing my education and baseball career at the University of Louisiana Monroe  Than,,False,45
Sat Mar 21 00 05 46  0000 2020,RT  LRitch27  Im honored and excited to announce my commitment to further my education and hockey career at St  Lawrence University  Thank,Kenai  AK,False,60
Sat Mar 21 00 05 07  0000 2020,University representatives have confirmed that they expect universities to be flexible and do all they can to suppo  ,,False,1
Sat Mar 21 00 04 44  0000 2020,RT  dom wall  After much consideration  Id like to announce my commitment to Zoom University to further my education  Thank you to everyo,,False,21254
Sat Mar 21 00 03 51  0000 2020,The daycare is expected to serve University of Kentucky HealthCare employees and first responders   ,Lexington  Kentucky,False,7
Sat Mar 21 00 03 28  0000 2020,RT  edemagbana  I listened to a very insightful education on COVID 19 on  Citi973 today  The resource person was  nkquakyi  a Public Health,Greater Accra  Ghana,False,8
Sat Mar 21 00 03 27  0000 2020,RT  montclairstateu  Montclair States NASA Minority University Research and Education Project  MUREP  continues  Professor  JorgeLT000 lea,,False,1
Sat Mar 21 00 02 27  0000 2020,RT  PittsburghPG  The University of Pittsburgh says students will have the option of forgoing letter grades this semester  given the upheav,PA,False,8
Sat Mar 21 00 02 21  0000 2020,RT  Avaya  We re working with hundreds of universities  amp  educational institutions globally  including Florida State University  amp  the Ancona,Alpharetta,False,13
Sat Mar 21 00 01 46  0000 2020,RT  VinceKMorgan  And its a Match  Ill be continuing my medical education as an Orthopaedic Surgery resident at Rush University Medical C,Claremont  CA,False,41
Sat Mar 21 00 01 33  0000 2020,RT  daytondailynews  Miami University cancels commencement over coronavirus concerns  ,Parkland  FL,False,2
Sat Mar 21 00 01 02  0000 2020,RT  VinceKMorgan  And its a Match  Ill be continuing my medical education as an Orthopaedic Surgery resident at Rush University Medical C,Chicago  IL,False,41
Sat Mar 21 00 01 00  0000 2020,A University of Iowa dentistry student who tested positive for the novel coronavirus reportedly saw a patient on ca  ,Iowa City  Iowa,False,0
Sat Mar 21 00 00 25  0000 2020,Dans la catgorie nouvelle qui n est pas lie  la COVID 19  entente entre la  ETFOeducators et le gouvernement  ,Toronto  Ontario,False,0
Fri Mar 20 23 57 30  0000 2020, ,Norfolk  UK,False,0
Fri Mar 20 23 57 15  0000 2020, SimonPease1  Flomoll The people saying it have usually benefited from free university education and a fully funded NHS,United Kingdom,False,0
Fri Mar 20 23 57 06  0000 2020,Accord entre le gouvernement Ford et les enseignants de l lmentaire anglais    ,Toronto  Ontario,False,0
Fri Mar 20 23 57 00  0000 2020,RT  oliviaozenbaugh  Excited to announce that I have committed to the University of Nebraska Omaha to further my education and track and fi,,False,14
Fri Mar 20 23 56 28  0000 2020,RT  Mariem83471399  Our health is important than education   We cant go to University or study because of CORONA   We have to stay HOME,,False,29
Fri Mar 20 23 55 38  0000 2020,RT  ac woods  An ASU student who lives in a dorm and picks the cheapest meal plan pays  5 000 a semester  minimum Here s how the universi,Twin Cities  MN,False,80
Fri Mar 20 23 54 54  0000 2020, bot  Education   Myongji University musical Department,Seoul,False,0
Fri Mar 20 23 54 51  0000 2020,RT  DawsonLinder  Im excited to announce I will be continuing my education and baseball career at the University of Louisiana Monroe  Than,Oklahoma  USA,False,45
Fri Mar 20 23 53 57  0000 2020,RT  DawsonLinder  Im excited to announce I will be continuing my education and baseball career at the University of Louisiana Monroe  Than,Lincoln  NE,False,45
Fri Mar 20 23 53 40  0000 2020,I listened to a very insightful education on COVID 19 on  Citi973 today  The resource person was  nkquakyi  a Publi  ,Legon  Accra  Ghana,False,8
Fri Mar 20 23 53 34  0000 2020,RT  LRitch27  Im honored and excited to announce my commitment to further my education and hockey career at St  Lawrence University  Thank,Anchorage  AK,False,60
Fri Mar 20 23 53 08  0000 2020,RT  dom wall  After much consideration  Id like to announce my commitment to Zoom University to further my education  Thank you to everyo,chicago  illinois,False,21254
Fri Mar 20 23 52 56  0000 2020,RT  DawsonLinder  Im excited to announce I will be continuing my education and baseball career at the University of Louisiana Monroe  Than,,False,45
Fri Mar 20 23 52 39  0000 2020,RT  ac woods  An ASU student who lives in a dorm and picks the cheapest meal plan pays  5 000 a semester  minimum Here s how the universi,Rapid City  SD,False,80
Fri Mar 20 23 51 22  0000 2020,RT  DawsonLinder  Im excited to announce I will be continuing my education and baseball career at the University of Louisiana Monroe  Than,Jones  OK,False,45
Fri Mar 20 23 51 22  0000 2020,RT  ac woods  An ASU student who lives in a dorm and picks the cheapest meal plan pays  5 000 a semester  minimum Here s how the universi,Tucson  AZ,False,80
Fri Mar 20 23 50 59  0000 2020,RT  jasebyjason  Feel sorry for those final year school and university students who havent gotten to say a proper goodbye to their friends,Buckinghamshire,False,3138
Fri Mar 20 23 50 42  0000 2020,Ditto Yes Canada doing a ton of things    Not called a hoax   Medicare for all   comportment of a Canadian   l  ,Montreal,False,0
Fri Mar 20 23 49 39  0000 2020,Like  Donald Trump levels of deflecting responsibility     ,,False,0
Fri Mar 20 23 49 31  0000 2020,RT  mohamme65295555  We  university students  demand the cancellation of the second term  Our health is more important than education  We c,Egypt,False,25
Fri Mar 20 23 48 23  0000 2020,RT  trgenovese  Check it   michaelcrow s mask comes off in this interview revealing nothing more than a corporate tycoon who doesn t care a,earths moon ,False,13
Fri Mar 20 23 48 10  0000 2020,RT  alielkadii  We  university students  demand the cancellation of the second term  Our health is more important than education  We come f,Domiat  Egypt,False,40
Fri Mar 20 23 47 54  0000 2020,RT  UofUOSE  The University of Utah Office of Surgical Education would like to extend a huge congratulations to  UofUSurgery s incoming  Ur,Salt Lake City  UT,False,7
Fri Mar 20 23 47 41  0000 2020,RT  Scotto Voce  those who work in education might find this free course useful  How can you take your teaching online    OpenLearn   Open,Ayrshire,False,17
Fri Mar 20 23 46 45  0000 2020,RT  DawsonLinder  Im excited to announce I will be continuing my education and baseball career at the University of Louisiana Monroe  Than,,False,45
Fri Mar 20 23 46 32  0000 2020,RT  renLarson  College is expensive  Without aid  college housing and a meal plans is more expensive than ASU s in state tuition   rachell,everywhere at once,False,8
Fri Mar 20 23 46 19  0000 2020,RT  ryangarciia  In the midst of everything going on in the world of sports and baseball  I am extremely humbled and excited to announce my,,False,5
Fri Mar 20 23 46 00  0000 2020,RT  AmmaraFarukh  CoachingProgress Fast Trainings Up Bright Programs Success  Motivation  amp  Inspiration University of Education  Lahore UoE ,Lahore  Pakistan,False,1
Fri Mar 20 23 45 32  0000 2020,RT  chriswwriter  the communist infiltration of the church is clearly documented but very little has been done to investigate the education,Amsterdam The Netherlands ,False,1
Fri Mar 20 23 45 16  0000 2020,This is grotesque       ,,False,0
Fri Mar 20 23 44 03  0000 2020,RT  DawsonLinder  Im excited to announce I will be continuing my education and baseball career at the University of Louisiana Monroe  Than,,False,45
Fri Mar 20 23 43 58  0000 2020,RT  LRitch27  Im honored and excited to announce my commitment to further my education and hockey career at St  Lawrence University  Thank,,False,60
Fri Mar 20 23 43 49  0000 2020,RT  ryangarciia  In the midst of everything going on in the world of sports and baseball  I am extremely humbled and excited to announce my,Tucson  AZ,False,5
Fri Mar 20 23 42 05  0000 2020,Thank you   BrandmanU education professor Kimberly Greene for your webinar guiding teachers into the world of onlin  ,,False,0
Fri Mar 20 23 39 31  0000 2020,RT  KZNGRM  Our 23rd guest is  sociologyWV  In this episode we talk about the history of the concept of a microaggression and its quick inc,Ottawa  Ontario,False,2
Fri Mar 20 23 38 08  0000 2020, EDUC387510 My name is Beatriz Castro  I am a Sophomore at the University of Delaware majoring in Elementary Educat  ,,False,0
Fri Mar 20 23 37 23  0000 2020, jomitchellxx  Strattyg  hughriminton Youre winning in the the daggy Mum whos a wannabe stakes  Educated  Ah ye  ,,False,0
Fri Mar 20 23 37 21  0000 2020,CoachingProgress Fast Trainings Up Bright Programs Success  Motivation  amp  Inspiration University of Education  Lahor  ,Pakistan,False,1
Fri Mar 20 23 37 15  0000 2020,RT  LRitch27  Im honored and excited to announce my commitment to further my education and hockey career at St  Lawrence University  Thank,,False,60
Fri Mar 20 23 36 59  0000 2020,RT  ryangarciia  In the midst of everything going on in the world of sports and baseball  I am extremely humbled and excited to announce my,Tucson  AZ,False,5
Fri Mar 20 23 36 48  0000 2020,42 9  of you got this one correct   MIAAA First Vice President Mark White is an alumnus of the Ohio University Mast  ,,False,0
Fri Mar 20 23 36 17  0000 2020,RT  thehelpmatesfo1  Just like many other dreams  the THF dream started within the four walls of a university community  The need to see th,Lagos,False,2
Fri Mar 20 23 35 51  0000 2020,RT  DawsonLinder  Im excited to announce I will be continuing my education and baseball career at the University of Louisiana Monroe  Than,Hutchinson  KS,False,45
Fri Mar 20 23 35 26  0000 2020,IPS was represented by its Executive President Khalid Rahman in a conference titled Uniform National Curriculum an  ,Islamabad  Pakistan,False,2
Fri Mar 20 23 34 00  0000 2020,RT  jasebyjason  Feel sorry for those final year school and university students who havent gotten to say a proper goodbye to their friends,,False,3138
Fri Mar 20 23 33 54  0000 2020,RT  DawsonLinder  Im excited to announce I will be continuing my education and baseball career at the University of Louisiana Monroe  Than,Baldwin City  KS,False,45
Fri Mar 20 23 32 37  0000 2020,RT  Leonie Wall  Its pissing me off so much that the news keep taking about year 6s not properly finishing primary school and missing th,London  England,False,12
Fri Mar 20 23 32 26  0000 2020,RT  DawsonLinder  Im excited to announce I will be continuing my education and baseball career at the University of Louisiana Monroe  Than,,False,45
Fri Mar 20 23 31 08  0000 2020,Its pissing me off so much that the news keep taking about year 6s not properly finishing primary school and miss  ,London  England,False,12
Fri Mar 20 23 31 01  0000 2020,Montclair States NASA Minority University Research and Education Project  MUREP  continues  Professor  JorgeLT000  ,Montclair  NJ,False,1
